cluster_id,Activity Period,Operating Airline,GEO Region,Terminal,Passenger Count
1,200811,All Nippon Airways,Asia,International,5055
1,200811,All Nippon Airways,Asia,International,5497
10,200811,Allegiant Air,US,Terminal 1,1387
10,200811,Allegiant Air,US,Terminal 1,1361
0,200811,American Airlines,US,Terminal 3,126470
0,200811,American Airlines,US,Terminal 3,130227
0,200811,American Eagle Airlines,US,Terminal 3,3827
0,200811,American Eagle Airlines,US,Terminal 3,3871
1,200811,Asiana Airlines,Asia,International,4296
1,200811,Asiana Airlines,Asia,International,4448
3,200811,British Airways,Europe,International,13120
3,200811,British Airways,Europe,International,14604
1,200811,Cathay Pacific,Asia,International,17723
1,200811,Cathay Pacific,Asia,International,19917
1,200811,China Airlines,Asia,International,7219
1,200811,China Airlines,Asia,International,8656
10,200811,Delta Air Lines,US,Terminal 1,60788
10,200811,Delta Air Lines,US,Terminal 1,61858
1,200811,EVA Airways,Asia,International,10088
1,200811,EVA Airways,Asia,International,12345
10,200811,Frontier Airlines,US,Terminal 1,13115
10,200811,Frontier Airlines,US,Terminal 1,12571
10,200811,Hawaiian Airlines,US,Terminal 1,6504
10,200811,Hawaiian Airlines,US,Terminal 1,6894
10,200811,Horizon Air ,US,Terminal 1,4115
10,200811,Horizon Air ,US,Terminal 1,4368
1,200811,Japan Airlines,Asia,International,5819
1,200811,Japan Airlines,Asia,International,5358
1,200811,Jet Airways,Asia,International,5216
1,200811,Jet Airways,Asia,International,3958
2,200811,JetBlue Airways ,US,International,13432
2,200811,JetBlue Airways ,US,International,13243
3,200811,KLM Royal Dutch Airlines,Europe,International,7334
3,200811,KLM Royal Dutch Airlines,Europe,International,7590
1,200811,Korean Air Lines,Asia,International,3756
1,200811,Korean Air Lines,Asia,International,4232
3,200811,Lufthansa German Airlines,Europe,International,15971
3,200811,Lufthansa German Airlines,Europe,International,16526
