,Activity Period,Operating Airline,GEO Region,Terminal,Passenger Count,cluster
3583,200801,United Airlines - Pre 07/01/2013,Europe,International,25880,1
3584,200801,United Airlines - Pre 07/01/2013,Europe,International,25243,1
3585,200801,United Airlines - Pre 07/01/2013,Europe,International,393,1
3586,200801,United Airlines - Pre 07/01/2013,Mexico,International,8505,3
3587,200801,United Airlines - Pre 07/01/2013,Mexico,International,8070,3
3588,200801,United Airlines - Pre 07/01/2013,Mexico,International,72,3
3589,200801,Virgin America,US,International,34620,6
3590,200801,Virgin America,US,International,33098,6
3591,200801,Virgin Atlantic,Europe,International,8359,1
3592,200801,Virgin Atlantic,Europe,International,7716,1
3593,200802,ATA Airlines,US,International,66,6
3594,200802,Aer Lingus,Europe,International,2664,1
3595,200802,Aer Lingus,Europe,International,2588,1
3596,200802,Air Canada ,Canada,Terminal 3,19173,11
3597,200802,Air Canada ,Canada,Terminal 3,17628,11
3598,200802,Air China,Asia,International,5766,0
3599,200802,Air China,Asia,International,5785,0
3600,200802,Air France,Europe,International,6224,1
3601,200802,Air France,Europe,International,5813,1
3602,200802,Air New Zealand,Australia / Oceania,International,6556,8
3603,200802,Air New Zealand,Australia / Oceania,International,8208,8
3604,200802,AirTran Airways,US,Terminal 1,3533,4
3605,200802,AirTran Airways,US,Terminal 1,3632,4
3606,200802,Alaska Airlines,US,Terminal 1,32165,4
3607,200802,Alaska Airlines,US,Terminal 1,36921,4
3608,200802,Alaska Airlines,US,Terminal 1,2249,4
3609,200802,Alaska Airlines,Canada,Terminal 1,5787,13
3610,200802,Alaska Airlines,Canada,Terminal 1,6973,13
3611,200802,Alaska Airlines,Canada,Terminal 1,539,13
3612,200802,Alaska Airlines,Mexico,International,9636,3
3613,200802,Alaska Airlines,Mexico,International,11838,3
3614,200802,Alaska Airlines,Mexico,International,2327,3
3615,200802,All Nippon Airways,Asia,International,5349,0
3616,200802,All Nippon Airways,Asia,International,5273,0
3617,200802,American Airlines,US,Terminal 3,113147,7
3618,200802,American Airlines,US,Terminal 3,114778,7
3619,200802,American Eagle Airlines,US,Terminal 3,3223,7
3620,200802,American Eagle Airlines,US,Terminal 3,3033,7
3621,200802,Asiana Airlines,Asia,International,3921,0
3622,200802,Asiana Airlines,Asia,International,4225,0
3623,200802,British Airways,Europe,International,13234,1
3624,200802,British Airways,Europe,International,12888,1
3625,200802,Cathay Pacific,Asia,International,17784,0
3626,200802,Cathay Pacific,Asia,International,17645,0
3627,200802,China Airlines,Asia,International,8435,0
3628,200802,China Airlines,Asia,International,9167,0
3629,200802,Delta Air Lines,US,Terminal 1,47707,4
3630,200802,Delta Air Lines,US,Terminal 1,45877,4
3631,200802,EVA Airways,Asia,International,11677,0
3632,200802,EVA Airways,Asia,International,11783,0
3633,200805,Air China,Asia,International,6592,0
3634,200802,ExpressJet Airlines,US,Terminal 1,5139,4
3635,200802,ExpressJet Airlines,US,Terminal 1,5885,4
3636,200802,Frontier Airlines,US,Terminal 1,12021,4
3637,200802,Frontier Airlines,US,Terminal 1,11050,4
3638,200802,Hawaiian Airlines,US,Terminal 1,6903,4
3639,200802,Hawaiian Airlines,US,Terminal 1,7146,4
3640,200802,Horizon Air ,US,Terminal 1,3096,4
3641,200802,Horizon Air ,US,Terminal 1,2947,4
3642,200802,Japan Airlines,Asia,International,6212,0
3643,200802,Japan Airlines,Asia,International,5947,0
3644,200802,JetBlue Airways ,US,International,15547,6
3645,200802,JetBlue Airways ,US,International,14984,6
3646,200802,KLM Royal Dutch Airlines,Europe,International,7591,1
3647,200802,KLM Royal Dutch Airlines,Europe,International,6542,1
3648,200802,Korean Air Lines,Asia,International,3485,0
3649,200802,Korean Air Lines,Asia,International,3231,0
3650,200802,Lufthansa German Airlines,Europe,International,15688,1
3651,200802,Lufthansa German Airlines,Europe,International,15268,1
3652,200802,Mexicana Airlines,Mexico,International,6211,3
3653,200802,Mexicana Airlines,Mexico,International,5918,3
3654,200802,Midwest Airlines,US,Terminal 3,3032,7
3655,200802,Midwest Airlines,US,Terminal 3,2963,7
3656,200802,Northwest Airlines,US,Terminal 1,39898,4
3657,200802,Northwest Airlines,US,Terminal 1,39704,4
3658,200802,Northwest Airlines,Asia,International,5840,0
3659,200802,Northwest Airlines,Asia,International,5679,0
3660,200802,Philippine Airlines,Asia,International,11724,0
3661,200802,Philippine Airlines,Asia,International,8894,0
3662,200802,Qantas Airways,Australia / Oceania,International,4732,8
3663,200802,Qantas Airways,Australia / Oceania,International,6259,8
3664,200802,Singapore Airlines,Asia,International,12814,0
3665,200802,Singapore Airlines,Asia,International,13556,0
3666,200802,SkyWest Airlines,US,Terminal 1,7815,4
3667,200802,SkyWest Airlines,US,Terminal 1,7381,4
3668,200802,SkyWest Airlines,US,Terminal 3,81993,7
3669,200802,SkyWest Airlines,US,Terminal 3,82430,7
3670,200802,SkyWest Airlines,Canada,Terminal 3,8256,11
3671,200802,SkyWest Airlines,Canada,Terminal 3,8149,11
3672,200802,Southwest Airlines,US,Terminal 1,66019,4
3673,200802,Southwest Airlines,US,Terminal 1,66217,4
3674,200802,Southwest Airlines,US,Terminal 1,1,4
3675,200802,Sun Country Airlines,US,Terminal 1,2092,4
3676,200802,Sun Country Airlines,US,Terminal 1,2056,4
3677,200802,TACA,Central America,International,3594,12
3678,200802,TACA,Central America,International,3670,12
3679,200802,US Airways,US,Terminal 1,54559,4
3680,200802,US Airways,US,Terminal 1,57978,4
3681,200802,United Airlines,US,Terminal 1,41764,4
3682,200802,United Airlines,US,Terminal 1,40682,4
3683,200802,United Airlines - Pre 07/01/2013,US,International,5618,6
3684,200802,United Airlines - Pre 07/01/2013,US,International,505,6
3685,200802,United Airlines - Pre 07/01/2013,US,Terminal 3,22084,7
3686,200802,United Airlines - Pre 07/01/2013,US,Terminal 3,20981,7
3687,200802,United Airlines - Pre 07/01/2013,US,Terminal 3,411,7
3688,200802,United Airlines - Pre 07/01/2013,US,Terminal 3,43391,7
3689,200802,United Airlines - Pre 07/01/2013,US,Terminal 3,311868,7
3690,200802,United Airlines - Pre 07/01/2013,US,Terminal 3,43336,7
3691,200802,United Airlines - Pre 07/01/2013,US,Terminal 3,317942,7
3692,200802,United Airlines - Pre 07/01/2013,US,Terminal 3,7036,7
3693,200802,United Airlines - Pre 07/01/2013,Asia,International,63408,0
3694,200802,United Airlines - Pre 07/01/2013,Asia,International,66171,0
3695,200802,United Airlines - Pre 07/01/2013,Asia,International,3801,0
3696,200802,United Airlines - Pre 07/01/2013,Australia / Oceania,International,6162,8
3697,200802,United Airlines - Pre 07/01/2013,Australia / Oceania,International,8555,8
3698,200802,United Airlines - Pre 07/01/2013,Australia / Oceania,International,885,8
3699,200802,United Airlines - Pre 07/01/2013,Canada,Terminal 3,12357,11
3700,200802,United Airlines - Pre 07/01/2013,Canada,Terminal 3,13296,11
3701,200802,United Airlines - Pre 07/01/2013,Canada,Terminal 3,357,11
3702,200802,United Airlines - Pre 07/01/2013,Europe,International,23374,1
3703,200802,United Airlines - Pre 07/01/2013,Europe,International,22236,1
3704,200802,United Airlines - Pre 07/01/2013,Europe,International,442,1
3705,200802,United Airlines - Pre 07/01/2013,Mexico,International,7623,3
3706,200802,United Airlines - Pre 07/01/2013,Mexico,International,7713,3
3707,200802,United Airlines - Pre 07/01/2013,Mexico,International,125,3
3708,200802,Virgin America,US,International,37526,6
3709,200802,Virgin America,US,International,38441,6
3710,200802,Virgin Atlantic,Europe,International,7438,1
3711,200802,Virgin Atlantic,Europe,International,6815,1
3712,200803,Aer Lingus,Europe,International,4089,1
3713,200803,Aer Lingus,Europe,International,4179,1
3714,200803,Air Canada ,Canada,Terminal 3,21617,11
3715,200803,Air Canada ,Canada,Terminal 3,22175,11
3716,200803,Air China,Asia,International,7017,0
3717,200803,Air China,Asia,International,7182,0
3718,200803,Air France,Europe,International,7697,1
3719,200803,Air France,Europe,International,8243,1
3720,200803,Air New Zealand,Australia / Oceania,International,9070,8
3721,200803,Air New Zealand,Australia / Oceania,International,6622,8
3722,200803,AirTran Airways,US,Terminal 1,3636,4
3723,200803,AirTran Airways,US,Terminal 1,4015,4
3724,200803,Alaska Airlines,US,Terminal 1,37744,4
3725,200803,Alaska Airlines,US,Terminal 1,43448,4
3726,200803,Alaska Airlines,US,Terminal 1,3261,4
3727,200803,Alaska Airlines,Canada,Terminal 1,5355,13
3728,200803,Alaska Airlines,Canada,Terminal 1,6948,13
3729,200803,Alaska Airlines,Canada,Terminal 1,565,13
3730,200803,Alaska Airlines,Mexico,International,11150,3
3731,200803,Alaska Airlines,Mexico,International,12913,3
3732,200803,Alaska Airlines,Mexico,International,2766,3
3733,200803,All Nippon Airways,Asia,International,6042,0
3734,200803,All Nippon Airways,Asia,International,6187,0
3735,200803,American Airlines,US,Terminal 3,134024,7
3736,200803,American Airlines,US,Terminal 3,134386,7
3737,200803,American Eagle Airlines,US,Terminal 3,3763,7
3738,200803,American Eagle Airlines,US,Terminal 3,3843,7
3739,200803,Ameriflight,US,Other,7,4
3740,200803,Asiana Airlines,Asia,International,4190,0
3741,200803,Asiana Airlines,Asia,International,4632,0
3742,200803,British Airways,Europe,International,18547,1
3743,200803,British Airways,Europe,International,17458,1
3744,200803,Cathay Pacific,Asia,International,21188,0
3745,200803,Cathay Pacific,Asia,International,20994,0
3746,200803,China Airlines,Asia,International,11446,0
3747,200803,China Airlines,Asia,International,10667,0
3748,200803,Delta Air Lines,US,Terminal 1,60275,4
3749,200803,Delta Air Lines,US,Terminal 1,60104,4
3750,200803,EVA Airways,Asia,International,13903,0
3751,200803,EVA Airways,Asia,International,12553,0
3752,200803,ExpressJet Airlines,US,Terminal 1,5837,4
3753,200803,ExpressJet Airlines,US,Terminal 1,6038,4
3754,200803,Frontier Airlines,US,Terminal 1,15335,4
3755,200803,Frontier Airlines,US,Terminal 1,15507,4
3756,200803,Hawaiian Airlines,US,Terminal 1,7263,4
3757,200803,Hawaiian Airlines,US,Terminal 1,7273,4
3758,200803,Horizon Air ,US,Terminal 1,3724,4
3759,200803,Horizon Air ,US,Terminal 1,3477,4
3760,200803,Japan Airlines,Asia,International,7466,0
3761,200803,Japan Airlines,Asia,International,8025,0
3762,200803,JetBlue Airways ,US,International,18292,6
3763,200803,JetBlue Airways ,US,International,18928,6
3764,200803,KLM Royal Dutch Airlines,Europe,International,9720,1
3765,200803,KLM Royal Dutch Airlines,Europe,International,9262,1
3766,200803,Korean Air Lines,Asia,International,3997,0
3767,200803,Korean Air Lines,Asia,International,3511,0
3768,200803,Lufthansa German Airlines,Europe,International,17542,1
3769,200803,Lufthansa German Airlines,Europe,International,18013,1
3770,200803,Mexicana Airlines,Mexico,International,7895,3
3771,200803,Mexicana Airlines,Mexico,International,7424,3
3772,200803,Midwest Airlines,US,Terminal 3,3687,7
3773,200803,Midwest Airlines,US,Terminal 3,3655,7
3774,200803,Northwest Airlines,US,Terminal 1,42158,4
3775,200803,Northwest Airlines,US,Terminal 1,43949,4
3776,200803,Northwest Airlines,Asia,International,6876,0
3777,200803,Northwest Airlines,Asia,International,7020,0
3778,200803,Philippine Airlines,Asia,International,11980,0
3779,200803,Philippine Airlines,Asia,International,10592,0
3780,200803,Qantas Airways,Australia / Oceania,International,6653,8
3781,200803,Qantas Airways,Australia / Oceania,International,4671,8
3782,200803,Singapore Airlines,Asia,International,15328,0
3783,200803,Singapore Airlines,Asia,International,14014,0
3784,200803,SkyWest Airlines,US,Terminal 1,8609,4
3785,200803,SkyWest Airlines,US,Terminal 1,8531,4
3786,200803,SkyWest Airlines,US,Terminal 3,90751,7
3787,200803,SkyWest Airlines,US,Terminal 3,89667,7
3788,200803,SkyWest Airlines,Canada,Terminal 3,8369,11
3789,200803,SkyWest Airlines,Canada,Terminal 3,8868,11
3790,200803,Southwest Airlines,US,Terminal 1,88882,4
3791,200803,Southwest Airlines,US,Terminal 1,87913,4
3792,200803,Southwest Airlines,US,Terminal 1,15,4
3793,200803,Sun Country Airlines,US,Terminal 1,2950,4
3794,200803,Sun Country Airlines,US,Terminal 1,2901,4
3795,200803,TACA,Central America,International,3987,12
3796,200803,TACA,Central America,International,4240,12
3797,200803,US Airways,US,Terminal 1,68830,4
3798,200803,US Airways,US,Terminal 1,73439,4
3799,200803,United Airlines,US,Terminal 1,49755,4
3800,200803,United Airlines,US,Terminal 1,50017,4
3801,200803,United Airlines - Pre 07/01/2013,US,International,4435,6
3802,200803,United Airlines - Pre 07/01/2013,US,International,1114,6
3803,200803,United Airlines - Pre 07/01/2013,US,Terminal 3,25924,7
3804,200803,United Airlines - Pre 07/01/2013,US,Terminal 3,24951,7
3805,200803,United Airlines - Pre 07/01/2013,US,Terminal 3,411,7
3806,200803,United Airlines - Pre 07/01/2013,US,Terminal 3,51264,7
3807,200803,United Airlines - Pre 07/01/2013,US,Terminal 3,367925,7
3808,200803,United Airlines - Pre 07/01/2013,US,Terminal 3,51992,7
3809,200803,United Airlines - Pre 07/01/2013,US,Terminal 3,377134,7
3810,200803,United Airlines - Pre 07/01/2013,US,Terminal 3,7024,7
3811,200803,United Airlines - Pre 07/01/2013,Asia,International,78589,0
3812,200803,United Airlines - Pre 07/01/2013,Asia,International,78427,0
3813,200803,United Airlines - Pre 07/01/2013,Asia,International,3642,0
3814,200803,United Airlines - Pre 07/01/2013,Australia / Oceania,International,8209,8
3815,200803,United Airlines - Pre 07/01/2013,Australia / Oceania,International,6613,8
3816,200803,United Airlines - Pre 07/01/2013,Australia / Oceania,International,547,8
3817,200803,United Airlines - Pre 07/01/2013,Canada,Terminal 3,14468,11
3818,200803,United Airlines - Pre 07/01/2013,Canada,Terminal 3,15118,11
3819,200803,United Airlines - Pre 07/01/2013,Canada,Terminal 3,377,11
3820,200803,United Airlines - Pre 07/01/2013,Europe,International,29641,1
3821,200803,United Airlines - Pre 07/01/2013,Europe,International,30408,1
3822,200803,United Airlines - Pre 07/01/2013,Europe,International,865,1
3823,200803,United Airlines - Pre 07/01/2013,Mexico,International,8815,3
3824,200803,United Airlines - Pre 07/01/2013,Mexico,International,9096,3
3825,200803,United Airlines - Pre 07/01/2013,Mexico,International,110,3
3826,200803,Virgin America,US,International,62231,6
3827,200803,Virgin America,US,International,63343,6
3828,200803,Virgin Atlantic,Europe,International,9284,1
3829,200803,Virgin Atlantic,Europe,International,8693,1
3830,200804,Aer Lingus,Europe,International,4456,1
3831,200804,Aer Lingus,Europe,International,4958,1
3832,200804,Air Canada ,Canada,Terminal 3,19293,11
3833,200804,Air Canada ,Canada,Terminal 3,20143,11
3834,200804,Air China,Asia,International,6903,0
3835,200804,Air China,Asia,International,6779,0
3836,200804,Air France,Europe,International,11633,1
3837,200804,Air France,Europe,International,11562,1
3838,200804,Air New Zealand,Australia / Oceania,International,8358,8
3839,200804,Air New Zealand,Australia / Oceania,International,5135,8
3840,200804,AirTran Airways,US,Terminal 1,5856,4
3841,200804,AirTran Airways,US,Terminal 1,6214,4
3842,200804,Alaska Airlines,US,Terminal 1,37136,4
3843,200804,Alaska Airlines,US,Terminal 1,42036,4
3844,200804,Alaska Airlines,US,Terminal 1,3158,4
3845,200804,Alaska Airlines,Canada,Terminal 1,2777,13
3846,200804,Alaska Airlines,Canada,Terminal 1,5806,13
3847,200804,Alaska Airlines,Canada,Terminal 1,2435,13
3848,200804,Alaska Airlines,Mexico,International,10644,3
3849,200804,Alaska Airlines,Mexico,International,12041,3
3850,200804,Alaska Airlines,Mexico,International,2435,3
3851,200804,All Nippon Airways,Asia,International,5901,0
3852,200804,All Nippon Airways,Asia,International,5393,0
3853,200804,American Airlines,US,Terminal 3,134928,7
3854,200804,American Airlines,US,Terminal 3,138279,7
3855,200804,American Eagle Airlines,US,Terminal 3,3446,7
3856,200804,American Eagle Airlines,US,Terminal 3,3301,7
3857,200804,Asiana Airlines,Asia,International,4757,0
3858,200804,Asiana Airlines,Asia,International,4133,0
3859,200804,British Airways,Europe,International,16343,1
3860,200804,British Airways,Europe,International,17031,1
3861,200804,Cathay Pacific,Asia,International,16282,0
3862,200804,Cathay Pacific,Asia,International,20370,0
3863,200804,China Airlines,Asia,International,10678,0
3864,200804,China Airlines,Asia,International,7988,0
3865,200804,Delta Air Lines,US,Terminal 1,59063,4
3866,200804,Delta Air Lines,US,Terminal 1,57099,4
3867,200804,EVA Airways,Asia,International,13404,0
3868,200804,EVA Airways,Asia,International,10588,0
3869,200804,ExpressJet Airlines,US,Terminal 1,5469,4
3870,200804,ExpressJet Airlines,US,Terminal 1,5462,4
